	censoption	model	promptIndex	inputIndex	lang	seedoption	concordanceExact	concordanceCaseinsensitive	concordanceContent	maxCharDiff	maxRuntimeDiff	medianRuntime	parseable1	parseable2	parseable3	parseable	answer1	answer2	answer3	correct1	correct2	correct3	allCorrect
2752	0	deepseek-ai-deepseek-r1	1	1	0	False	False	False	True	369	2.3813152	6.882188	True	True	True	True	biopsy	no	NA	True	True	True	True
2753	0	deepseek-ai-deepseek-r1	1	1	1	False	False	False	True	203	1.7579985	7.448999	True	True	True	True	biopsy	ei	NA	True	True	True	True
2754	0	deepseek-ai-deepseek-r1	1	2	0	False	False	False	True	192	2.0792227	7.1320505	True	True	True	True	NA	no	NA	False	True	True	False
2755	0	deepseek-ai-deepseek-r1	1	2	1	False	False	False	True	237	1.7795062	7.4835367	True	True	True	True	RP	ei	NA	True	True	True	True
2756	0	deepseek-ai-deepseek-r1	1	3	0	False	False	False	True	145	3.570899	9.904234	True	True	True	True	TURP	no	NA	True	True	True	True
2757	0	deepseek-ai-deepseek-r1	1	3	1	False	False	False	True	162	0.92301846	9.000006	True	True	True	True	TURP	ei	NA	True	True	True	True
2758	0	deepseek-ai-deepseek-r1	1	4	0	False	False	False	True	27	1.4039297	8.858964	True	True	True	True	biopsy	no	NA	True	True	True	True
2759	0	deepseek-ai-deepseek-r1	1	4	1	False	False	False	True	212	1.5016575	10.106022	True	True	True	True	biopsy	ei	NA	True	True	True	True
2760	0	deepseek-ai-deepseek-r1	1	5	0	False	False	False	True	176	1.9985123	12.400075	True	True	True	True	RP	yes	4+5=9	True	True	True	True
2761	0	deepseek-ai-deepseek-r1	1	5	1	False	False	False	True	277	4.655607	12.983704	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
2762	0	deepseek-ai-deepseek-r1	1	6	0	False	False	False	True	679	7.34549	7.0246325	True	True	True	True	TURP	no	NA	True	True	True	True
2763	0	deepseek-ai-deepseek-r1	1	6	1	False	False	False	True	602	3.7735066	9.797512	True	True	True	True	TURP	ei	NA	True	True	True	True
2764	0	deepseek-ai-deepseek-r1	1	7	0	False	False	False	False	2	10.984475	21.870556	True	True	True	True	biopsy	no	NA	True	True	True	True
2765	0	deepseek-ai-deepseek-r1	1	7	1	False	False	False	True	3	9.682278	18.761477	True	True	True	True	biopsy	ei	NA	True	True	True	True
2766	0	deepseek-ai-deepseek-r1	1	8	0	False	False	False	True	1	3.1878414	7.6036453	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2767	0	deepseek-ai-deepseek-r1	1	8	1	False	False	False	True	484	1.9730539	10.922013	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2768	0	deepseek-ai-deepseek-r1	1	9	0	False	False	False	True	111	1.9919977	7.512286	True	True	True	True	TURP	no	NA	True	True	True	True
2769	0	deepseek-ai-deepseek-r1	1	9	1	False	False	False	True	52	0.930357	10.1843405	True	True	True	True	TURP	ei	NA	True	True	True	True
2770	0	deepseek-ai-deepseek-r1	1	10	0	False	False	False	True	177	2.5808406	5.6073246	True	True	True	True	biopsy	no	NA	True	True	True	True
2771	0	deepseek-ai-deepseek-r1	1	10	1	False	False	False	True	378	8.956774	13.65416	True	True	True	True	biopsy	ei	NA	True	True	True	True
2772	0	deepseek-ai-deepseek-r1	1	11	0	False	False	False	True	0	7.266966	10.150737	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2773	0	deepseek-ai-deepseek-r1	1	11	1	False	False	False	True	188	1.2944145	10.940183	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2774	0	deepseek-ai-deepseek-r1	1	12	0	False	False	False	True	61	2.0991044	6.8800507	True	True	True	True	TURP	no	NA	True	True	True	True
2775	0	deepseek-ai-deepseek-r1	1	12	1	False	False	False	True	81	0.6747904	7.532242	True	True	True	True	TURP	ei	NA	True	True	True	True
2776	0	deepseek-ai-deepseek-r1	1	13	0	False	False	False	True	218	5.3061466	7.942546	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
2777	0	deepseek-ai-deepseek-r1	1	13	1	False	False	False	True	642	2.8728142	10.43196	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
2778	0	deepseek-ai-deepseek-r1	1	14	0	False	False	False	True	198	3.6037426	10.478791	True	True	True	True	RP	yes	3+4=7	True	True	True	True
2779	0	deepseek-ai-deepseek-r1	1	14	1	False	False	False	True	2	7.2495155	18.079502	True	True	True	True	RP	kyllä	3+4=7	True	True	True	True
2780	0	deepseek-ai-deepseek-r1	1	15	0	False	False	False	True	210	2.9110813	10.556526	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
2781	0	deepseek-ai-deepseek-r1	1	15	1	False	False	False	True	571	3.8694448	13.340656	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
2782	0	deepseek-ai-deepseek-r1	1	16	0	False	True	True	True	0	4.909816	10.4246235	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2783	0	deepseek-ai-deepseek-r1	1	16	1	False	False	False	True	432	36.492397	18.266476	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2784	0	deepseek-ai-deepseek-r1	1	17	0	False	False	False	True	224	4.091963	8.876854	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2785	0	deepseek-ai-deepseek-r1	1	17	1	False	False	False	True	584	3.6616497	10.091707	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2786	0	deepseek-ai-deepseek-r1	1	18	0	False	False	False	True	418	7.253512	8.677662	True	True	True	True	TURP	yes	3+4=7	True	True	True	True
2787	0	deepseek-ai-deepseek-r1	1	18	1	False	False	False	True	4	6.0750904	19.463223	True	True	True	True	TURP	kyllä	3+4=7	True	True	True	True
2788	0	deepseek-ai-deepseek-r1	1	19	0	False	False	False	True	4	6.1607513	12.030289	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2789	0	deepseek-ai-deepseek-r1	1	19	1	False	False	False	True	7	14.454714	18.719553	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2790	0	deepseek-ai-deepseek-r1	1	20	0	False	False	False	True	563	10.580309	14.645699	True	True	True	True	RP	yes	4+4=8	True	True	True	True
2791	0	deepseek-ai-deepseek-r1	1	20	1	False	False	False	True	223	5.0137253	14.828298	True	True	True	True	RP	kyllä	4+4=8	True	True	True	True
2792	0	deepseek-ai-deepseek-r1	1	21	0	False	False	False	True	200	3.072238	10.802568	True	True	True	True	TURP	yes	5+4=9	True	True	True	True
2793	0	deepseek-ai-deepseek-r1	1	21	1	False	False	False	True	75	6.13459	11.227001	True	True	True	True	TURP	kyllä	5+4=9	True	True	True	True
2794	0	deepseek-ai-deepseek-r1	1	22	0	False	False	False	False	1033	16.980434	18.58027	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2795	0	deepseek-ai-deepseek-r1	1	22	1	False	False	False	True	269	14.422518	28.103336	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2796	0	deepseek-ai-deepseek-r1	1	23	0	False	False	False	True	146	0.9764118	6.4505	True	True	True	True	RP	yes	4+5=9	True	True	True	True
2797	0	deepseek-ai-deepseek-r1	1	23	1	False	False	False	True	234	7.715452	15.540474	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
2798	0	deepseek-ai-deepseek-r1	1	24	0	False	False	False	True	124	14.036519	9.3315525	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
2799	0	deepseek-ai-deepseek-r1	1	24	1	False	False	False	True	273	31.459202	38.164635	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
2800	0	deepseek-ai-deepseek-r1	2	0	0	False	False	False	True	106	1.7010727	7.512336	True	True	True	True	NA	no	NA	True	True	True	True
2801	0	deepseek-ai-deepseek-r1	2	0	1	False	False	False	True	233	0.31071186	8.315321	True	True	True	True	TURP	ei	NA	False	False	True	False
2802	0	deepseek-ai-deepseek-r1	2	1	0	False	False	False	True	333	11.096695	14.237874	True	True	True	True	biopsy	no	NA	True	True	True	True
2803	0	deepseek-ai-deepseek-r1	2	1	1	False	False	False	True	447	1.2259455	8.797272	True	True	True	True	biopsy	ei	NA	True	True	True	True
2804	0	deepseek-ai-deepseek-r1	2	2	0	False	False	False	True	884	3.0723152	6.6088057	True	True	True	True	NA	no	NA	False	True	True	False
2805	0	deepseek-ai-deepseek-r1	2	2	1	False	False	False	True	366	5.6264563	9.298714	True	True	True	True	RP	ei	NA	True	True	True	True
2806	0	deepseek-ai-deepseek-r1	2	3	0	False	False	False	True	647	3.8954802	6.8107977	True	True	True	True	TURP	no	NA	True	True	True	True
2807	0	deepseek-ai-deepseek-r1	2	3	1	False	False	False	True	143	0.522954	10.156839	True	True	True	True	TURP	ei	NA	True	True	True	True
2808	0	deepseek-ai-deepseek-r1	2	4	0	False	False	False	True	228	1.8426819	8.712645	True	True	True	True	biopsy	no	NA	True	True	True	True
2809	0	deepseek-ai-deepseek-r1	2	4	1	False	False	False	True	171	0.9113636	9.28354	True	True	True	True	biopsy	ei	NA	True	True	True	True
2810	0	deepseek-ai-deepseek-r1	2	5	0	False	False	False	True	187	2.796856	7.0446234	True	True	True	True	RP	yes	4+5=9	True	True	True	True
2811	0	deepseek-ai-deepseek-r1	2	5	1	False	False	False	True	571	3.0549994	11.33301	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
2812	0	deepseek-ai-deepseek-r1	2	6	0	False	False	False	True	32	1.5424376	6.747368	True	True	True	True	TURP	no	NA	True	True	True	True
2813	0	deepseek-ai-deepseek-r1	2	6	1	False	False	False	True	390	4.2805405	8.952105	True	True	True	True	TURP	ei	NA	True	True	True	True
2814	0	deepseek-ai-deepseek-r1	2	7	0	False	False	False	True	4	7.4443007	15.198757	True	True	True	True	biopsy	no	NA	True	True	True	True
2815	0	deepseek-ai-deepseek-r1	2	7	1	False	False	False	True	189	2.7936382	9.676484	True	True	True	True	biopsy	ei	NA	True	True	True	True
2816	0	deepseek-ai-deepseek-r1	2	8	0	False	False	False	True	158	0.6134758	6.584322	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2817	0	deepseek-ai-deepseek-r1	2	8	1	False	False	False	True	399	3.4563694	9.422047	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2818	0	deepseek-ai-deepseek-r1	2	9	0	False	False	False	True	173	9.294168	6.244236	True	True	True	True	TURP	no	NA	True	True	True	True
2819	0	deepseek-ai-deepseek-r1	2	9	1	False	False	False	True	356	2.290349	8.096378	True	True	True	True	TURP	ei	NA	True	True	True	True
2820	0	deepseek-ai-deepseek-r1	2	10	0	False	True	True	True	0	2.476138	7.2706637	True	True	True	True	biopsy	no	NA	True	True	True	True
2821	0	deepseek-ai-deepseek-r1	2	10	1	False	False	False	True	543	5.1985407	10.0430565	True	True	True	True	biopsy	ei	NA	True	True	True	True
2822	0	deepseek-ai-deepseek-r1	2	11	0	False	False	False	True	404	1.0299664	7.9284654	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2823	0	deepseek-ai-deepseek-r1	2	11	1	False	False	False	True	119	4.3083	9.624264	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2824	0	deepseek-ai-deepseek-r1	2	12	0	False	False	False	True	23	2.488862	12.057078	True	True	True	True	TURP	no	NA	True	True	True	True
2825	0	deepseek-ai-deepseek-r1	2	12	1	False	False	False	True	521	5.3066273	8.151063	True	True	True	True	TURP	ei	NA	True	True	True	True
2826	0	deepseek-ai-deepseek-r1	2	13	0	False	False	False	True	686	3.3292685	6.949027	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
2827	0	deepseek-ai-deepseek-r1	2	13	1	False	False	False	True	160	1.8977976	11.390551	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
2828	0	deepseek-ai-deepseek-r1	2	14	0	False	False	False	True	247	1.5454121	12.340708	True	True	True	True	RP	yes	3+4=7	True	True	True	True
2829	0	deepseek-ai-deepseek-r1	2	14	1	False	False	False	True	412	8.572105	21.040493	True	True	True	True	RP	kyllä	3+4=7	True	True	True	True
2830	0	deepseek-ai-deepseek-r1	2	15	0	False	False	False	True	396	9.012463	9.411711	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
2831	0	deepseek-ai-deepseek-r1	2	15	1	False	False	False	True	11	5.4969463	18.799652	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
2832	0	deepseek-ai-deepseek-r1	2	16	0	False	False	False	False	371	4.945695	7.5953727	True	True	True	True	biopsy	yes	4+3=7	True	True	False	False
2833	0	deepseek-ai-deepseek-r1	2	16	1	False	False	False	False	342	12.16721	26.953863	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2834	0	deepseek-ai-deepseek-r1	2	17	0	False	False	False	True	18	1.2958155	7.7765584	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2835	0	deepseek-ai-deepseek-r1	2	17	1	False	False	False	True	691	2.9790154	12.727779	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2836	0	deepseek-ai-deepseek-r1	2	18	0	False	False	False	True	0	6.023278	13.468509	True	True	True	True	TURP	yes	3+4=7	True	True	True	True
2837	0	deepseek-ai-deepseek-r1	2	18	1	False	False	False	True	6	5.4690056	32.7262	True	True	True	True	TURP	kyllä	3+4=7	True	True	True	True
2838	0	deepseek-ai-deepseek-r1	2	19	0	False	False	False	True	2	2.9618664	14.732569	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2839	0	deepseek-ai-deepseek-r1	2	19	1	False	False	False	False	630	70.02258	74.03511	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2840	0	deepseek-ai-deepseek-r1	2	20	0	False	False	False	True	343	2.837326	8.034757	True	True	True	True	RP	yes	4+4=8	True	True	True	True
2841	0	deepseek-ai-deepseek-r1	2	20	1	False	False	False	True	298	5.551569	10.102245	True	True	True	True	RP	kyllä	4+4=8	True	True	True	True
2842	0	deepseek-ai-deepseek-r1	2	21	0	False	False	False	True	802	7.3170795	13.105018	True	True	True	True	TURP	yes	5+4=9	True	True	True	True
2843	0	deepseek-ai-deepseek-r1	2	21	1	False	False	False	True	413	1.7490587	12.02611	True	True	True	True	TURP	kyllä	5+4=9	True	True	True	True
2844	0	deepseek-ai-deepseek-r1	2	22	0	False	False	False	True	96	1.6911111	9.070902	True	True	True	True	biopsy	yes	4+3=7	True	True	False	False
2845	0	deepseek-ai-deepseek-r1	2	22	1	False	False	False	False	259	1.0613976	11.70871	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2846	0	deepseek-ai-deepseek-r1	2	23	0	False	False	False	True	278	1.1787605	9.948603	True	True	True	True	RP	yes	4+5=9	True	True	True	True
2847	0	deepseek-ai-deepseek-r1	2	23	1	False	False	False	True	788	16.612465	14.427437	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
2848	0	deepseek-ai-deepseek-r1	2	24	0	False	False	False	False	0	56.21452	42.956722	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
2849	0	deepseek-ai-deepseek-r1	2	24	1	False	False	False	True	4	50.850708	97.83638	True	True	True	True	TURP	kyllä	NA	True	True	False	False
2850	0	mistral-large-2411	0	0	0	False	True	True	True	0	0.93917394	1.8282468	True	True	True	True	TURP	no	NA	False	True	True	False
2851	0	mistral-large-2411	0	0	1	False	False	False	False	65	0.96766806	1.4620001	False	True	True	False	cannot parse	cannot parse	cannot parse	True	True	True	True
2852	0	mistral-large-2411	0	1	0	False	True	True	True	0	0.3536334	1.2362826	True	True	True	True	biopsy	no	NA	True	True	True	True
2853	0	mistral-large-2411	0	1	1	False	False	False	True	9	0.4860015	1.1520028	True	True	True	True	biopsy	ei	NA	True	True	True	True
2854	0	mistral-large-2411	0	2	0	False	True	True	True	0	0.08050394	1.1733952	True	True	True	True	NA	no	NA	False	True	True	False
2855	0	mistral-large-2411	0	2	1	False	False	False	True	20	1.1165404	1.286999	True	True	True	True	RP	ei	NA	True	True	True	True
2856	0	mistral-large-2411	0	3	0	False	True	True	True	0	0.24199295	1.3234837	True	True	True	True	TURP	no	NA	True	True	True	True
2857	0	mistral-large-2411	0	3	1	False	True	True	True	0	0.6180012	1.7590075	True	True	True	True	NA	ei	NA	False	True	True	False
2858	0	mistral-large-2411	0	4	0	False	True	True	True	0	0.20607615	1.1191835	True	True	True	True	biopsy	no	NA	True	True	True	True
2859	0	mistral-large-2411	0	4	1	False	False	False	False	111	6.6550074	1.7140086	True	False	True	False	cannot parse	cannot parse	cannot parse	False	True	False	False
2860	0	mistral-large-2411	0	5	0	False	True	True	True	0	0.1270101	1.2269206	True	True	True	True	RP	yes	4+5=9	True	True	True	True
2861	0	mistral-large-2411	0	5	1	False	False	False	True	20	0.50251245	0.99300027	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
2862	0	mistral-large-2411	0	6	0	False	True	True	True	0	0.11645937	1.1579239	True	True	True	True	TURP	no	NA	True	True	True	True
2863	0	mistral-large-2411	0	6	1	False	False	False	True	9	9.121089	2.1380005	True	True	True	True	TURP	ei	NA	True	True	True	True
2864	0	mistral-large-2411	0	7	0	False	True	True	True	0	0.09514809	1.1373665	True	True	True	True	biopsy	no	NA	True	True	True	True
2865	0	mistral-large-2411	0	7	1	False	False	False	False	9	2.0058885	1.2530012	True	True	True	True	biopsy	ei	NA	True	True	True	True
2866	0	mistral-large-2411	0	8	0	False	True	True	True	0	4.8999643	1.6983631	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2867	0	mistral-large-2411	0	8	1	False	False	False	True	20	1.1578796	0.9460306	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2868	0	mistral-large-2411	0	9	0	False	True	True	True	0	0.104593754	1.168047	True	True	True	True	TURP	no	NA	True	True	True	True
2869	0	mistral-large-2411	0	9	1	False	False	False	True	9	5.902256	1.142998	True	True	True	True	TURP	ei	NA	True	True	True	True
2870	0	mistral-large-2411	0	10	0	False	True	True	True	0	1.8801963	1.6889696	True	True	True	True	biopsy	no	NA	True	True	True	True
2871	0	mistral-large-2411	0	10	1	False	False	False	True	20	0.83159256	1.279	True	True	True	True	biopsy	NA	NA	True	False	True	False
2872	0	mistral-large-2411	0	11	0	False	True	True	True	0	0.8126857	1.7210565	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2873	0	mistral-large-2411	0	11	1	False	False	False	True	20	1.4921052	0.86700034	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2874	0	mistral-large-2411	0	12	0	False	True	True	True	0	0.3776536	1.3802836	True	True	True	True	TURP	no	NA	True	True	True	True
2875	0	mistral-large-2411	0	12	1	False	False	False	False	11	0.29943013	1.0329981	True	True	True	True	TURP	ei	NA	True	True	True	True
2876	0	mistral-large-2411	0	13	0	False	True	True	True	0	0.35077047	1.6408906	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
2877	0	mistral-large-2411	0	13	1	False	False	False	True	20	13.646744	3.2440002	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
2878	0	mistral-large-2411	0	14	0	False	True	True	True	0	1.7847211	1.5719306	True	True	True	True	RP	yes	3+4=7	True	True	True	True
2879	0	mistral-large-2411	0	14	1	False	False	False	True	0	13.036511	1.1870096	True	True	True	True	RP	kyllä	3+4=7	True	True	True	True
2880	0	mistral-large-2411	0	15	0	False	True	True	True	0	0.504514	1.8220801	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
2881	0	mistral-large-2411	0	15	1	False	True	True	True	0	0.19800186	1.0360003	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
2882	0	mistral-large-2411	0	16	0	False	True	True	True	0	1.5144281	1.5663676	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2883	0	mistral-large-2411	0	16	1	False	True	True	True	0	0.17199826	0.99299765	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2884	0	mistral-large-2411	0	17	0	False	True	True	True	0	12.06809	2.0262258	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2885	0	mistral-large-2411	0	17	1	False	False	False	True	0	0.50800085	1.0865648	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2886	0	mistral-large-2411	0	18	0	False	True	True	True	0	0.6586714	1.8092728	True	True	True	True	TURP	yes	3+4=7	True	True	True	True
2887	0	mistral-large-2411	0	18	1	False	False	False	True	20	1.3944483	1.0660012	True	True	True	True	NA	kyllä	3+4=7	False	True	True	False
2888	0	mistral-large-2411	0	19	0	False	True	True	True	0	2.6443496	1.7879746	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2889	0	mistral-large-2411	0	19	1	False	True	True	True	0	0.2950027	1.1916106	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2890	0	mistral-large-2411	0	20	0	False	True	True	True	0	0.29463458	1.2417498	True	True	True	True	RP	yes	4+4=8	True	True	True	True
2891	0	mistral-large-2411	0	20	1	False	False	False	False	85	1.3087962	0.9110031	False	True	True	False	cannot parse	cannot parse	cannot parse	False	False	False	False
2892	0	mistral-large-2411	0	21	0	False	True	True	True	0	0.109190464	1.3654025	True	True	True	True	TURP	yes	5+4=9	True	True	True	True
2893	0	mistral-large-2411	0	21	1	False	False	False	True	20	0.10199928	0.8820007	True	True	True	True	NA	kyllä	5+4=9	False	True	True	False
2894	0	mistral-large-2411	0	22	0	False	True	True	True	0	1.0157015	1.5172868	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2895	0	mistral-large-2411	0	22	1	False	False	False	True	0	0.21855426	0.9050009	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2896	0	mistral-large-2411	0	23	0	False	True	True	True	0	0.35821605	1.2410018	True	True	True	True	RP	yes	4+5=9	True	True	True	True
2897	0	mistral-large-2411	0	23	1	False	True	True	True	0	0.33324885	0.9335978	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
2898	0	mistral-large-2411	0	24	0	False	True	True	True	0	0.8085768	1.3428247	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
2899	0	mistral-large-2411	0	24	1	False	False	False	True	20	0.015999556	0.9979994	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
2900	0	mistral-large-2411	1	0	0	False	False	False	True	444	2.1783228	3.0404367	True	True	True	True	TURP	no	NA	False	True	True	False
2901	0	mistral-large-2411	1	0	1	False	False	False	False	76	2.205459	2.087748	True	False	True	False	cannot parse	cannot parse	cannot parse	True	True	True	True
2902	0	mistral-large-2411	1	1	0	False	True	True	True	0	0.5785105	1.404537	True	True	True	True	biopsy	no	NA	True	True	True	True
2903	0	mistral-large-2411	1	1	1	False	True	True	True	0	0.4721558	1.4820981	True	True	True	True	biopsy	ei	NA	True	True	True	True
2904	0	mistral-large-2411	1	2	0	False	False	False	True	61	2.6154315	3.1870356	True	True	True	True	NA	no	NA	False	True	True	False
2905	0	mistral-large-2411	1	2	1	False	True	True	True	0	1.2456081	1.0885732	True	True	True	True	RP	ei	NA	True	True	True	True
2906	0	mistral-large-2411	1	3	0	False	True	True	True	0	0.47112608	0.90594316	True	True	True	True	TURP	no	NA	True	True	True	True
2907	0	mistral-large-2411	1	3	1	False	True	True	True	0	0.06346893	0.6990011	True	True	True	True	NA	ei	NA	False	True	True	False
2908	0	mistral-large-2411	1	4	0	False	False	False	True	224	1.6453688	2.5319676	True	True	True	True	biopsy	no	NA	True	True	True	True
2909	0	mistral-large-2411	1	4	1	False	False	False	False	81	0.2923057	0.48799944	True	True	False	False	cannot parse	cannot parse	cannot parse	False	True	False	False
2910	0	mistral-large-2411	1	5	0	False	True	True	True	0	0.060564995	1.6726389	True	True	True	True	RP	yes	4+5=9	True	True	True	True
2911	0	mistral-large-2411	1	5	1	False	True	True	True	0	0.27509594	0.604002	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
2912	0	mistral-large-2411	1	6	0	False	False	False	True	422	2.1031423	2.8543973	True	True	True	True	TURP	no	NA	True	True	True	True
2913	0	mistral-large-2411	1	6	1	False	True	True	True	0	0.27800083	0.72899985	True	True	True	True	TURP	ei	NA	True	True	True	True
2914	0	mistral-large-2411	1	7	0	False	False	False	False	52	1.240622	2.7993007	True	True	True	True	biopsy	no	NA	True	True	True	True
2915	0	mistral-large-2411	1	7	1	False	True	True	True	0	0.41400695	0.7770021	True	True	True	True	biopsy	ei	NA	True	True	True	True
2916	0	mistral-large-2411	1	8	0	False	False	False	True	232	1.42819	2.202558	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2917	0	mistral-large-2411	1	8	1	False	True	True	True	0	0.547426	0.5910008	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2918	0	mistral-large-2411	1	9	0	False	False	False	True	57	0.35086012	2.8186443	True	True	True	True	TURP	no	NA	True	True	True	True
2919	0	mistral-large-2411	1	9	1	False	True	True	True	0	11.051388	0.88300157	True	True	True	True	TURP	ei	NA	True	True	True	True
2920	0	mistral-large-2411	1	10	0	False	False	False	True	36	5.3851624	4.41113	True	True	True	True	biopsy	no	NA	True	True	True	True
2921	0	mistral-large-2411	1	10	1	False	False	False	False	0	0.9200022	0.7560003	True	True	True	True	biopsy	NA	NA	True	False	True	False
2922	0	mistral-large-2411	1	11	0	False	False	False	True	7	17.124014	4.2379336	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2923	0	mistral-large-2411	1	11	1	False	True	True	True	0	0.12500024	0.6705787	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2924	0	mistral-large-2411	1	12	0	False	True	True	True	0	0.34692502	1.216548	True	True	True	True	TURP	no	NA	True	True	True	True
2925	0	mistral-large-2411	1	12	1	False	True	True	True	0	1.6823046	0.7299993	True	True	True	True	TURP	ei	NA	True	True	True	True
2926	0	mistral-large-2411	1	13	0	False	False	False	True	314	2.2630556	1.4403982	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
2927	0	mistral-large-2411	1	13	1	False	True	True	True	0	1.3210042	0.7600014	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
2928	0	mistral-large-2411	1	14	0	False	False	False	True	23	0.7010765	4.4751697	True	True	True	True	RP	yes	3+4=7	True	True	True	True
2929	0	mistral-large-2411	1	14	1	False	True	True	True	0	1.6064484	0.9385426	True	True	True	True	RP	kyllä	3+4=7	True	True	True	True
2930	0	mistral-large-2411	1	15	0	False	False	False	True	53	5.3059444	6.6148176	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
2931	0	mistral-large-2411	1	15	1	False	True	True	True	0	0.30251193	1.0620005	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
2932	0	mistral-large-2411	1	16	0	False	False	False	True	100	4.0761547	7.3138313	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2933	0	mistral-large-2411	1	16	1	False	True	True	True	0	0.5199981	1.7337565	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2934	0	mistral-large-2411	1	17	0	False	False	False	True	3	6.113283	6.1257167	True	True	True	True	RP	yes	4+3=7	True	True	True	True
2935	0	mistral-large-2411	1	17	1	False	True	True	True	0	14.843451	3.5034747	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
2936	0	mistral-large-2411	1	18	0	False	False	False	True	93	7.1353893	5.1878014	True	True	True	True	TURP	yes	3+4=7	True	True	True	True
2937	0	mistral-large-2411	1	18	1	False	False	False	True	470	10.445314	4.374471	True	True	True	True	TURP	kyllä	3+4=7	True	True	True	True
2938	0	mistral-large-2411	1	19	0	False	False	False	True	347	2.4522243	1.8156021	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
2939	0	mistral-large-2411	1	19	1	False	True	True	True	0	2.123006	1.4000027	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
2940	0	mistral-large-2411	1	20	0	False	False	False	True	3	0.33780456	3.035321	True	True	True	True	RP	yes	4+4=8	True	True	True	True
